ID,TIF DISTRICT,PROJECT NAME,ADDRESS,DEVELOPER,PROJECT DESCRIPTION,CDC DATE,COC DATE,APPROVED AMOUNT,TOTAL PROJECT COST,TIF SUBSIDY PERCENTAGE,AFFORDABLE UNITS,WARD,COMMUNITY AREA,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
1235,71st/Stony Island,Starbuck's - Stony Island,7101 S Stony Island Av,"BMG Stony Island, LLC","The project will construct a free-standing Starbucks Coffee Company store of 1,626 square feet.  In addition to in-store seating, this Starbucks store will have a drive-through service window and an outdoor seating area.  On site parking will be provided for 13 cars and 6 stacking spaces are provided in the drive-up lane.",07/29/2003,05/04/2011,225000,1400000,16.07,,5,South Shore,1188190.187721917,1858184.439913174,41.765936859,-87.585772423,"(41.76593685872762, -87.58577242335306)"
1717,47th/King Drive,IGA - CBE - ADA - Attucks,5055 S State St,Chicago Public Schools,An intergovernmental agreement between the City of Chicago and the Chicago Board of Education regarding accessibility improvements.,04/13/2011,,1000000,1003000,99.7,,3,Grand Boulevard,1177176.076793441,1871285.643544665,41.80214349,-87.625747402,"(41.80214349010087, -87.62574740239889)"
12413,Central West,IGA - CBE - Brown Elementary,54 N Hermitage Av,,Intergovernmental Agreement Between the City of Chicago and Chicago Board of Education,09/01/2017,,332003,1082003,30.68,,27,Near West Side,1164687.108894325,1900646.995977688,41.882986977,-87.67071879,"(41.88298697688611, -87.67071878973897)"
13795,Belmont/Cicero,Foreman High IGA,3235 N Leclaire Av,,"CPS is received $1,842,000 from the Belmont/Cicero TIF for improvements including upgrades to the gymnasium, auditorium and science lab.  The project will also include replacement of corridor and stairwell flooring and certain MEP improvements such as the replacement of targeted air conditioning units and the installation of ADA accessible water fountains.",03/13/2019,,1842000,1900000,96.95,,31,Portage Park,1141833.359006035,1921189.137753619,41.939810433,-87.754130204,"(41.939810433148644, -87.7541302036273)"
1009,83rd/Stewart,Chatham Market,8300 S Stewart Av,"W2005 CMK Realty, L.L.C.","Located in Auburn Gresham community area, the project includes construction of a 450,000 square foot retail shopping center .  The project also consists of site remediation, 1,750 parking spaces, and public improvements to roads and utilities.",09/09/1998,,26100000,81933000,31.86,,21,Auburn Gresham,1175031.317597106,1849860.313727227,41.743398158,-87.634251774,"(41.743398157880364, -87.63425177445762)"
1721,Englewood Neighborhood,IGA - CBE - ADA - Banneker,6656 S Normal Av,Chicago Public Schools,An intergovernmental agreement between the City of Chicago and the Chicago Board of Education regarding accessibility improvements.,04/13/2011,,2000000,2213070,90.37,,6,Englewood,1174114.357373379,1860550.723679795,41.772754335,-87.637294637,"(41.77275433457042, -87.6372946372389)"
1013,Clark/Montrose,Black Ensemble Theater,4440 N Clark St,Black Ensemble Theater Corp.,"Located in the Uptown community, the project constructed a 299-seat performing arts theater with a small balcony.  The facility will also include a 150-seat training/educational theater, a small restaurant, office/administrative area, and 42 on-site parking spaces.",02/08/2006,09/18/2012,6000000,13500000,44.44,,47,Uptown,1165646.848769726,1929752.728233517,41.962834442,-87.666363307,"(41.96283444151397, -87.66636330699929)"
1431,Stockyards I-C,Yards Shopping Center,4600 S Damen Av,"Yards Developers, Inc.","Located in the New City community area, the project includes construction of a 255,000 square foot shopping center and other related improvements.",05/24/1989,,2915000,21915000,13.3,,12,New City,1163687.986407688,1874126.785836505,41.810233972,-87.675133978,"(41.810233972353814, -87.67513397771609)"
12414,Western Avenue South,IGA - CBE - ADA - Coonley III,4046 N Leavitt St,Chicago Public Schools,Intergovernmental Agreement between the city of Chicago and Chicago Board of Education,09/01/2017,,1294770,1294770,100,,47,North Center,1160924.13677464,1927061.470285601,41.955549054,-87.683801946,"(41.95554905400421, -87.68380194599335)"
1418,Near South <Central Station,Roosevelt Hotel,1152 S Wabash Av,"Roosevelt Hotel, LLC","Located in the Loop, the project includes the complete rehabilitation and renovation of an existing building into 42 residential units including 20% affordable units and 3,400 square feet of retail space.",12/13/2000,06/18/2004,2350000,8140042,28.87,,"2,4",Loop,1176916.222017857,1895171.633066281,41.867694378,-87.625979027,"(41.86769437811391, -87.62597902749147)"
1415,Lincoln Avenue,Chaville Condo,5978 N Lincoln Av,"JJJ Properties, Inc.","Located in West Ridge, the project includes demolishing existing buildings and construction of 40,000 square feet six-story residential building.  The project includes 21 condominiums, 5 of which are affordable units, 26 parking spaces, and a green roof that will cover 50% of the roof area.",07/27/2005,,625454,8621372,7.25,5,40,West Ridge,1154609.097458531,1939510.147701691,41.989837929,-87.706682672,"(41.98983792892443, -87.70668267161068)"
1275,Fullerton Normandy,Home Depot - Fullerton Normandy,2555 N Normandy Av,Home Depot Corp.,"Located in Montclare community area, the project includes demolishing an existing structure and constructing a 130,000 square foot single story Home Depot store.  The store will include a 28,000 square foot outdoor garden and 700 parking spaces.",10/05/1994,,3100000,17500000,17.71,,"36,29",Montclare,1131355.38637244,1916424.969601002,41.926924806,-87.792751048,"(41.92692480560085, -87.79275104806534)"
1367,Pratt/Ridge,S & C Electric,6601 N Ridge Bv,"S&C Electric Co., a Delaware corp.","The development site contains twenty buildings, housing approximately 1,125,000 square feet of manufacturing space.  The project will rehabilitate and renovate the existing buildings, construct new buildings, purchase machinery and equipment, and train employees.  The project will consist of seven phases.",06/11/2008,01/28/2011,39735000,138150000,28.76,,50,Rogers Park,1162259.586523501,1943905.561405632,42.001742018,-87.678419124,"(42.00174201826304, -87.67841912356384)"
1290,"Chicago/Kingsbury,Near North",River Village - Site H2,850 N Kingsbury St,River Village Townhomes,"Located in the Near North community, the project constructs 102 residential units; 29 town homes, 64 loft conversions, 9 multi-level units, parking, and other related improvements. 18 of the units are affordable at 120% area median income and 25 units are sold to CHA.",12/08/2004,05/27/3005,1473353,4524377,32.56,43,27,Near North Side,1172058.309736067,1906146.09853145,41.897917487,-87.643489233,"(41.89791748692854, -87.643489232502)"
1692,Fullerton/Milwaukee,Logan Theater,2636 N Milwaukee Av,2650 Milwaukee LLC,"Located in the Logan Square community, the project will rehabilitate the existing Logan Theater which is approximately 18,000 square feet and eight adjacent storefronts which are approximately 10,000 square feet.  Rehabilitation of the Logan Theater will include repairing the historic marquee sign, installing new theater seats, rehabbing the lobby and building new ADA restrooms.",01/17/2013,09/19/2018,1000000,5620358,17.79,,35,Logan Square,1154257.680418304,1917567.605113074,41.929633236,-87.708563702,"(41.92963323641343, -87.70856370178527)"
1339,Kinzie Industrial Corridor,HWUC - Erie Co-Op,600 N Troy St,Erie Cooperative L.P.,"The project includes construction of 87 affordable units and 88 parking spaces.  The project will be a rental property for first 15 years, and then converted to co-op units.",01/16/2003,,1000000,17624718,5.67,,27,Humboldt Park,1155228.789969387,1903859.688143915,41.891998062,-87.705363929,"(41.89199806231193, -87.70536392890175)"
1240,Central Loop,Majestic Bldg,18 W Monroe St,"Shubert Hotel Associates, LLC and Monroe Presentation, LLC","Located in the Loop, the project includes subdividing a 20-story building known as ""Majestic Building"".The project consists of renovating the first five floors to a 2,000 seat performing arts theater and convert the top 15 floors from office space to hotel space.  No city funds are used for hotel conversion.",12/17/2003,09/25/2007,5564650,40537650,13.73,,42,Loop,1176207.748321438,1899959.346042427,41.880848143,-87.62843558,"(41.880848142504874, -87.62843558025095)"
1390,Central Loop,Mentor Bldg,6 E Monroe St,"Mentor Building, L.L.C.","Located in the Loop, the project includes rehabilitation and renovation of an existing office building as residential, retail, and office space.  The building will include the first two floors as retail space, 40-50 condominiums, office space, and fitness center on remaining floors.The project also restores the building's facade.",11/03/1999,,2500000,11506161,21.73,,42,Loop,1176457.480151964,1899972.312339035,41.880878091,-87.627518203,"(41.88087809052511, -87.62751820292168)"
1544,Hollywood/Sheridan,Hollywood House Apts,5700 N Sheridan Rd,"Heartland Housing, Inc","The Hollywood House Apartment project is located in the Hollywood/Sheridan TIF district. The housing project consists of the rehabilitation of an existing building, containing 197 rental units and 3200 Square feet of ground floor commercial. 177 units will be affordable.",06/03/2009,04/25/2011,9900000,36942434,26.8,177,48,Edgewater,1168565.915957685,1938087.01020861,41.985641095,-87.655388544,"(41.985641095428505, -87.65538854412696)"
1501,Chicago/Central Park,Breakthrough Urban Ministries,402 N Saint Louis Av,Breakthrough Urban Ministries,"Breakthrough Urban Ministries is a non-profit organization that assists people struggling with drug addiction.  The project includes the rehabilitation of a 24,000 square foot warehouse to have a thirty bed shelter for men, five Single Room Occupancy units, developer's offices, social services facilities, communal kitchen, a food pantry and employment training space.",07/09/2008,,1153961,4999829,23.08,,27,Humboldt Park,1152937.526179093,1902548.883151193,41.88844679,-87.713813542,"(41.88844678963916, -87.71381354158703)"
500278,Western Avenue North,IGA - CPD - Welles Park,2333 W Sunnyside Av,Chicago Park District,An intergovernmental agreement between the City of Chicago and Chicago Park District.,06/25/2014,,1300000,1300000,100,,47,Lincoln Square,1159833.187778374,1929783.383947934,41.96304075,-87.687737117,"(41.96304074988563, -87.68773711730951)"
1358,"Division/Homan,Humboldt Park Commercial",La Estancia,3228 W Division St,La Estancia L.P.,"Located in the West Town community, the project includes construction of 57 affordable rental units  at 60% area median income in three buildings, 12,000 square feet of affordable commercial space, and 62 parking spaces.",06/08/2005,12/17/2007,1555485,16971908,9.17,57,26,Humboldt Park,1154507.421967628,1907838.479643504,41.902930696,-87.707906688,"(41.902930695819755, -87.70790668821277)"
13131,Lake Calumet Area Industrial,Big Marsh Environmental Center,11555 S Stony Island Av,Chicago Park District,"The project includes the construction of a new Chicago Park District environmental center.   The 8,000 square foot facility will include multi-purpose rooms, community rooms, bike repair, concessions, offices, and restrooms.",04/18/2018,,1400000,5000000,28,,10,South Deering,1191033.089904178,1828651.72476824,41.68482787,-87.576304333,"(41.68482787037205, -87.57630433276076)"
14180,Lake Calumet Area Industrial,IGA - CPD - Big Marsh OSLAD,11555 S Stony Island Av,Chicago Park District,"Located in South Deering, the project includes a primitive camping area with 12 tent platforms ? a first for the Park District ? as well as a wildlife observation platform offering panoramic views and a fully accessible trail.",03/24/2021,,1500000,2400000,,,10,South Deering,1191033.089904178,1828651.72476824,41.68482787,-87.576304333,"(41.68482787037205, -87.57630433276076)"
